name,address1,address2,address3,borough_name,website,os_addressbase_uprn,borough_code,ward_2018_name,ward_2018_code,easting,northing,longitude,latitude,runtime
Joiners Arms,66 Lewisham High Street,Lewisham,London,Lewisham,,,E09000023,Lewisham Central,E05000448,538284.0001221001,175647.00012210011,-0.009158371522201055,51.462392747658356,02/20/2022
Lewisham Tavern,1 Lee High Road,Lewisham,London,Lewisham,,,E09000023,Blackheath,E05000438,538448.0001221001,175587.00012210011,-0.00682233685616929,51.46181342194321,02/20/2022
Station Hotel,14 Staplehurst Road,Hither Green,London,Lewisham,,,E09000023,Lee Green,E05000447,539051.0001221001,174574.00012210011,0.0014547628155020624,51.45256166879557,02/20/2022
Park Fever,21a Staplehurst Road,Hither Green,,Lewisham,,,E09000023,Lee Green,E05000447,539020.0001221001,174591.00012210011,0.0010155333825988516,51.45272206295154,02/20/2022
Rambles,207 Lee High Road,Lewisham,London,Lewisham,,,E09000023,Blackheath,E05000438,539356.0001221001,175228.00012210011,0.006099663095614305,51.458364206997715,02/20/2022
Dirty South,162 Lee High Road,Lewisham,London,Lewisham,,,E09000023,Lewisham Central,E05000448,538752.0001221001,175282.00012210011,-0.0025683364068603146,51.458997903865985,02/20/2022
Suttons Radio,139-141 Lewisham High Street,Lewisham,London,Lewisham,,,E09000023,Lewisham Central,E05000448,538288.0001221001,175356.00012210011,-0.009214653377937193,51.45977651439196,02/20/2022
Watch House,198-204 Lewisham High Street,Lewisham,London,Lewisham,,,E09000023,Lewisham Central,E05000448,538202.0001221001,175302.00012210011,-0.010473009628198839,51.45931221566243,02/20/2022
Fox & Firkin,316 Lewisham High Street,Lewisham,London,Lewisham,,,E09000023,Lewisham Central,E05000448,538077.0001221001,175014.00012210011,-0.012383785126323758,51.456754424539874,02/20/2022
Jolly Farmers,354 Lewisham High Street,Lewisham,London,Lewisham,,,E09000023,Lewisham Central,E05000448,537995.0001221001,174885.00012210011,-0.013613751243190478,51.455615077740426,02/20/2022
Ladywell Tavern,80 Ladywell Road,Lewisham,Ladywell,Lewisham,,,E09000023,Ladywell,E05000446,537565.0001221001,174891.00012210011,-0.01979712542927676,51.455773667331606,02/20/2022
Anchor,165 Lewisham Road,Lewisham,London,Lewisham,,,E09000023,Blackheath,E05000438,538281.0001221001,175954.00012210011,-0.009081430947815603,51.465152529383396,02/20/2022
Rising Sun,120 Loampit Vale,Lewisham,London,Lewisham,,,E09000023,Ladywell,E05000446,537772.0001221001,175921.00012210011,-0.01641795713188538,51.46498011245001,02/20/2022
Grange,103 Grange Road,London,Bermondsey-West,Southwark,,,E09000028,South Bermondsey,E05011116,533656.0001221001,179025.00012210011,-0.07446704667834941,51.49386438500815,02/20/2022
Leather Exchange,15 Leathermarket Street,London,Bermondsey-West,Southwark,,,E09000028,London Bridge & West Bermondsey,E05011104,533052.0001221001,179671.00012210011,-0.08291976830653791,51.49981278559735,02/20/2022
Suchard,2 Crucifix Lane,London,Bermondsey-West,Southwark,,,E09000028,London Bridge & West Bermondsey,E05011104,533235.0001221001,179878.00012210011,-0.08020640951567082,51.50163007531137,02/20/2022
Hiver Beers,"Arch 56, Stanworth Street",London,Bermondsey-West,Southwark,,,E09000028,London Bridge & West Bermondsey,E05011104,533748.0001221001,179482.00012210011,-0.07296919586381675,51.497949876682355,02/20/2022
Horseshoe Inn,26 Melior Street,London,Bermondsey-West,Southwark,,,E09000028,London Bridge & West Bermondsey,E05011104,533027.0001221001,179914.00012210011,-0.08318811397347006,51.50200262575654,02/20/2022
Britannia,44 Kipling Street,London,Bermondsey-West,Southwark,,,E09000028,London Bridge & West Bermondsey,E05011104,532845.0001221001,179757.00012210011,-0.0858681468000496,51.500634405271136,02/20/2022
Miller,96 Snowsfields,London,Bermondsey-West,Southwark,,,E09000028,London Bridge & West Bermondsey,E05011104,532834.0001221001,179859.00012210011,-0.08598813302051647,51.501553714233886,02/20/2022
Rose,123 Snowsfields,London,Bermondsey-West,Southwark,,,E09000028,London Bridge & West Bermondsey,E05011104,532975.0001221001,179876.00012210011,-0.0839512686236085,51.501673340446395,02/20/2022
Woolpack,98 Bermondsey Street,London,Bermondsey-West,Southwark,,,E09000028,London Bridge & West Bermondsey,E05011104,533217.0001221001,179730.00012210011,-0.08052151607601028,51.50030417558792,02/20/2022
Marigold,244 Bermondsey Street,London,Bermondsey-West,Southwark,,,E09000028,London Bridge & West Bermondsey,E05011104,533257.0001221001,179344.00012210011,-0.0800913337039433,51.49682558724442,02/20/2022
Village East,171-173 Bermondsey Street,London,Bermondsey-West,Southwark,,,E09000028,London Bridge & West Bermondsey,E05011104,533307.0001221001,179528.00012210011,-0.07930186023289307,51.49846748813454,02/20/2022
Garrison,99-101 Bermondsey Street,London,Bermondsey-West,Southwark,,,E09000028,London Bridge & West Bermondsey,E05011104,533256.0001221001,179711.00012210011,-0.07996709575326769,51.50012421934394,02/20/2022
Hide,39-45 Bermondsey Street,London,Bermondsey-West,Southwark,,,E09000028,London Bridge & West Bermondsey,E05011104,533233.0001221001,179814.00012210011,-0.0802593865458099,51.5010553498748,02/20/2022
White Hart,184 New Cross Road,New Cross,London,Lewisham,,,E09000023,Telegraph Hill,E05000453,535737.0001221001,176909.00012210011,-0.04531900491261859,51.47435140243657,02/20/2022
Five Bells,155 New Cross Road,New Cross,London,Lewisham,,,E09000023,New Cross,E05000449,535689.0001221001,177042.00012210011,-0.045958707289539456,51.47555823094883,02/20/2022
Telegraph at The Earl of Derby,87 Dennett's Road,New Cross,London,Lewisham,,,E09000023,Telegraph Hill,E05000453,535508.0001221001,176399.00012210011,-0.04881027514825171,51.469822768939075,02/20/2022
Skehans,1 Kitto Road,New Cross,London,Lewisham,,,E09000023,Telegraph Hill,E05000453,535643.0001221001,176102.00012210011,-0.046981619472849206,51.46712118200275,02/20/2022
Rose Pub & Kitchen,272 New Cross Road,New Cross,London,Lewisham,,,E09000023,Brockley,E05000439,536242.0001221001,176926.00012210011,-0.03804477063915601,51.47438278035821,02/20/2022
Out of the Brew,306 New Cross Road,New Cross,London,Lewisham,,,E09000023,Brockley,E05000439,536394.0001221001,176985.00012210011,-0.035834493285191484,51.47487639829598,02/20/2022
New Cross House,316 New Cross Road,New Cross,London,Lewisham,,,E09000023,Brockley,E05000439,536394.0001221001,176985.00012210011,-0.035834493285191484,51.47487639829598,02/20/2022
Marquis of Granby,322 New Cross Road,New Cross,London,Lewisham,,,E09000023,Brockley,E05000439,536606.0001221001,177020.00012210011,-0.03276994846773832,51.475139793077794,02/20/2022
New Cross Inn,323 New Cross Road,New Cross,London,Lewisham,,,E09000023,New Cross,E05000449,536329.0001221001,176998.00012210011,-0.03676492882768278,51.47500890223441,02/20/2022
Walpole Pub & Kitchen,407 New Cross Road,New Cross,London,Lewisham,,,E09000023,New Cross,E05000449,536682.0001221001,177068.00012210011,-0.03165761147636464,51.47555282088478,02/20/2022
Fat Walrus,44 Lewisham Way,New Cross,London,Lewisham,,,E09000023,Brockley,E05000439,536609.0001221001,176849.00012210011,-0.032792902973813196,51.473602250338715,02/20/2022
Flower of Kent,135 Lewisham Way,New Cross,London,Lewisham,,,E09000023,Brockley,E05000439,536921.0001221001,176595.00012210011,-0.028401314946238414,51.47124406366188,02/20/2022
Ale Bar,443 New Cross Road,New Cross,London,Lewisham,,,E09000023,New Cross,E05000449,536895.0001221001,177047.00012210011,-0.028600311552143338,51.47531257954579,02/20/2022
Star & Garter,490 New Cross Road,New Cross,London,Lewisham,,,E09000023,Brockley,E05000439,537087.0001221001,176953.00012210011,-0.02587359850587044,51.474421282787,02/20/2022
Royal Albert,460 New Cross Road,New Cross,London,Lewisham,,,E09000023,Brockley,E05000439,537087.0001221001,176953.00012210011,-0.02587359850587044,51.474421282787,02/20/2022
Little Crown,495 New Cross Road,New Cross,London,Lewisham,,,E09000023,New Cross,E05000449,537112.0001221001,176988.00012210011,-0.02550022969216245,51.474729775589864,02/20/2022
Amersham Arms,388 New Cross Road,New Cross,London,Lewisham,,,E09000023,Brockley,E05000439,536879.0001221001,177002.00012210011,-0.02884801557738722,51.47491202673807,02/20/2022
Spit & Sawdust,21 Bartholomew Street,London,Bricklayers Arms,Southwark,,,E09000028,Chaucer,E05011098,532824.0001221001,179109.00012210011,-0.0864145318776323,51.4948154478535,02/20/2022
Victoria,68-70 Page's Walk,London,Bricklayers Arms,Southwark,,,E09000028,London Bridge & West Bermondsey,E05011104,533333.0001221001,179040.00012210011,-0.07911190500489275,51.49407547739157,02/20/2022
Royal Oak,44 Tabard Street,London,Borough,Southwark,,,E09000028,Chaucer,E05011098,532557.0001221001,179675.00012210011,-0.09004620421598529,51.499965056755066,02/20/2022
Simon the Tanner,231 Long Lane,London,Bermondsey-West,Southwark,,,E09000028,London Bridge & West Bermondsey,E05011104,533153.0001221001,179449.00012210011,-0.0815491853782865,51.49779378137292,02/20/2022
Bianca Road Brewery Taproom,19 Page's Walk,London,Bricklayers Arms,Southwark,,,E09000028,London Bridge & West Bermondsey,E05011104,533357.0001221001,179118.00012210011,-0.07873687284805107,51.49477083732281,02/20/2022
George,40 Tower Bridge Road,London,Bricklayers Arms,Southwark,,,E09000028,London Bridge & West Bermondsey,E05011104,533156.0001221001,179131.00012210011,-0.0816260098298063,51.49493506000965,02/20/2022
Other Room,60 Tower Bridge Road,London,Bermondsey-West,Southwark,,,E09000028,London Bridge & West Bermondsey,E05011104,533156.0001221001,179131.00012210011,-0.0816260098298063,51.49493506000965,02/20/2022
Black Horse,254 Tabard Street,London,Bricklayers Arms,Southwark,,,E09000028,Chaucer,E05011098,532813.0001221001,179237.00012210011,-0.0865247293745271,51.49596843192223,02/20/2022
Dover Castle,6a Great Dover Street,London,Borough,Southwark,,,E09000028,Chaucer,E05011098,532462.0001221001,179700.00012210011,-0.09140481052481368,51.50021201934996,02/20/2022
Roebuck,50 Great Dover Street,London,Borough,Southwark,,,E09000028,Chaucer,E05011098,532628.0001221001,179420.00012210011,-0.0891196852103858,51.497656585647405,02/20/2022
Windsor,888 Old Kent Road,Peckham,North Peckham,Southwark,,,E09000028,Nunhead & Queen's Road,E05011108,535226.0001221001,177282.00012210011,-0.05253028098247597,51.4778260719065,02/20/2022
Afrikiko,871 Old Kent Road,Peckham,North Peckham,Southwark,,,E09000028,Old Kent Road,E05011109,535037.0001221001,177457.00012210011,-0.05518358043778135,51.47944401510992,02/20/2022
Duke of Sussex,77 Friary Road,Peckham,North Peckham,Southwark,,,E09000028,Old Kent Road,E05011109,534442.0001221001,177363.00012210011,-0.06378334185396785,51.47874095377907,02/20/2022
Golden Anchor,16 Evelina Road,Peckham,London,Southwark,,,E09000028,Nunhead & Queen's Road,E05011108,535374.0001221001,176295.00012210011,-0.05077839396580479,51.468920164618744,02/20/2022
Beer Rebellion,129 Queens Road,Peckham,London,Southwark,,,E09000028,Nunhead & Queen's Road,E05011108,535031.0001221001,176752.00012210011,-0.055539459509397184,51.473109359205374,02/20/2022
Montague Arms,289 Queens Road,Peckham,London,Lewisham,,,E09000023,Telegraph Hill,E05000453,535408.0001221001,176747.00012210011,-0.050115912202319396,51.47297430595526,02/20/2022
Asylum Tavern,40-42 Asylum Road,Peckham,London,Southwark,,,E09000028,Old Kent Road,E05011109,534870.0001221001,177233.00012210011,-0.05767278748824389,51.477470694254094,02/20/2022
Hollydale Tavern,115 Hollydale Road,Peckham,London,Southwark,,,E09000028,Nunhead & Queen's Road,E05011108,535124.0001221001,176236.00012210011,-0.05439841875490505,51.46844967332047,02/20/2022
Ivy House,40 Stuart Road,Nunhead,London,Southwark,,,E09000028,Peckham Rye,E05011111,535408.0001221001,175080.00012210011,-0.050754584167591835,51.45799239418615,02/20/2022
Waverley Arms,202 Ivydale Road,Nunhead,London,Southwark,,,E09000028,Peckham Rye,E05011111,535801.0001221001,175328.00012210011,-0.045005491636854175,51.46012709434367,02/20/2022
Pyrotechnists Arms,39 Nunhead Green,Nunhead,London,Southwark,,,E09000028,Nunhead & Queen's Road,E05011108,534982.0001221001,175824.00012210011,-0.05659912198770875,51.46478076841785,02/20/2022
Beer Shop London,40 Nunhead Green,Nunhead,London,Southwark,,,E09000028,Nunhead & Queen's Road,E05011108,534982.0001221001,175824.00012210011,-0.05659912198770875,51.46478076841785,02/20/2022
Man of Kent,2-4 Nunhead Green,Nunhead,London,Southwark,,,E09000028,Nunhead & Queen's Road,E05011108,534982.0001221001,175824.00012210011,-0.05659912198770875,51.46478076841785,02/20/2022
Old Nun's Head,15 Nunhead Green,Nunhead,London,Southwark,,,E09000028,Nunhead & Queen's Road,E05011108,534883.0001221001,175819.00012210011,-0.05802550021490902,51.464759438862195,02/20/2022
Victoria Inn,77-79 Choumert Road,Peckham,London,Southwark,,,E09000028,Rye Lane,E05011113,534089.0001221001,176050.00012210011,-0.0693624539609358,51.46702424993688,02/20/2022
Montpelier,43 Choumert Road,Peckham,London,Southwark,,,E09000028,Rye Lane,E05011113,534089.0001221001,176050.00012210011,-0.0693624539609358,51.46702424993688,02/20/2022
Gowlett SE15,62 Gowlett Road,Peckham,London,Southwark,,,E09000028,Goose Green,E05011103,534153.0001221001,175557.00012210011,-0.06862865718562076,51.46257826780115,02/20/2022
White Horse,20 Peckham Rye,Peckham,London,Southwark,,,E09000028,Rye Lane,E05011113,534388.0001221001,175818.00012210011,-0.06514825296178271,51.46486822880724,02/20/2022
Bar Story,213 Blenheim Grove,Peckham,Peckham Rye,Southwark,,,E09000028,Rye Lane,E05011113,534122.0001221001,176259.00012210011,-0.06880827966565872,51.46889480414129,02/20/2022
Brick Brewery Tap Room,"Arch 209, Blenheim Grove",Peckham,Peckham Rye,Southwark,,,E09000028,Rye Lane,E05011113,534122.0001221001,176259.00012210011,-0.06880827966565872,51.46889480414129,02/20/2022
Prince Albert,111 Bellenden Road,Peckham,London,Southwark,,,E09000028,Rye Lane,E05011113,533995.0001221001,176092.00012210011,-0.07069913254267912,51.46742399203102,02/20/2022
John the Unicorn,157-159 Rye Lane,Peckham,Peckham Rye,Southwark,,,E09000028,Rye Lane,E05011113,534338.0001221001,176172.00012210011,-0.0657331240355008,51.46806165163935,02/20/2022
Four Quarters,187 Rye Lane,Peckham,Peckham Rye,Southwark,,,E09000028,Rye Lane,E05011113,534413.0001221001,176048.00012210011,-0.06470106222989806,51.46692939861115,02/20/2022
Nags Head,231 Rye Lane,Peckham,Peckham Rye,Southwark,,,E09000028,Rye Lane,E05011113,534413.0001221001,176048.00012210011,-0.06470106222989806,51.46692939861115,02/20/2022
Copper Tap,190 Peckham High Street,Peckham,London,Southwark,,,E09000028,Rye Lane,E05011113,534464.0001221001,176745.00012210011,-0.06370195922157952,51.47318150833887,02/20/2022
Prince of Peckham,1 Clayton Road,Peckham,London,Southwark,,,E09000028,Rye Lane,E05011113,534460.0001221001,176705.00012210011,-0.06377474874003844,51.472822962769754,02/20/2022
Kentish Drovers,71-79 Peckham High Street,Peckham,London,Southwark,,,E09000028,Peckham,E05011110,534181.0001221001,176750.00012210011,-0.06777280026383749,51.47329364441829,02/20/2022
Greyhound,109 Peckham High Street,Peckham,London,Southwark,,,E09000028,Peckham,E05011110,534248.0001221001,176786.00012210011,-0.06679489955094238,51.473601295160314,02/20/2022
Apple Tree,107 Sumner Road,Peckham,London,Southwark,,,E09000028,Peckham,E05011110,533853.0001221001,177390.00012210011,-0.07225063728669961,51.479123319705444,02/20/2022
Lord Nelson,386 Old Kent Road,London,Old Kent Road,Southwark,,,E09000028,Old Kent Road,E05011109,533774.0001221001,178207.00012210011,-0.0730781552356689,51.48648475313541,02/20/2022
Partizan Brewing Tap Room,34 Raymouth Road,Bermondsey (East),London,Southwark,,,E09000028,North Bermondsey,E05011106,534986.0001221001,178704.00012210011,-0.05544082489664859,51.49066341232791,02/20/2022
Stanley Arms,418 Southwark Park Road,Bermondsey (East),London,Southwark,,,E09000028,North Bermondsey,E05011106,534948.0001221001,179045.00012210011,-0.05585749702217531,51.4937371666289,02/20/2022
Ancient Foresters,282 Southwark Park Road,Bermondsey (East),London,Southwark,,,E09000028,North Bermondsey,E05011106,534816.0001221001,178825.00012210011,-0.05784204472538348,51.491791447500255,02/20/2022
Surrey Docks,185 Lower Road,Rotherhithe,Surrey Quays,Southwark,,,E09000028,Rotherhithe,E05011112,535774.0001221001,178880.00012210011,-0.04402856352869061,51.49205647148603,02/20/2022
Whelan's,11 Rotherhithe Old Road,Rotherhithe,Surrey Quays,Southwark,,,E09000028,Rotherhithe,E05011112,535646.0001221001,178907.00012210011,-0.04586100953699379,51.4923298564989,02/20/2022
Yellow House,126 Lower Road,Rotherhithe,London,Southwark,,,E09000028,Rotherhithe,E05011112,535660.0001221001,178936.00012210011,-0.04564830071367528,51.4925871281622,02/20/2022
Fourpure Brewery Tap Room,"22 Bermondsey Trading Estate, Rotherhithe New Road",Bermondsey (East),London,Southwark,,,E09000028,South Bermondsey,E05011116,535128.0001221001,178488.00012210011,-0.053479193017881996,51.488688225816325,02/20/2022
Spartan Brewery Taproom,8 Almond Road,Bermondsey (East),London,Southwark,,,E09000028,South Bermondsey,E05011116,534810.0001221001,178760.00012210011,-0.057953257743075394,51.49120870062989,02/20/2022
eEbria Taproom,15 Almond Road,Bermondsey (East),London,Southwark,,,E09000028,South Bermondsey,E05011116,534810.0001221001,178760.00012210011,-0.057953257743075394,51.49120870062989,02/20/2022
Affinity Brew Co. Tasting Room,7 Almond Road,Bermondsey (East),London,Southwark,,,E09000028,South Bermondsey,E05011116,534810.0001221001,178760.00012210011,-0.057953257743075394,51.49120870062989,02/20/2022
